976
552
0 2 4
0 396 31
0 397 35
0 398 7
0 399 67
0 400 77
0 402 42
0 403 63
0 404 90
0 406 54
0 407 47
0 408 86
0 409 50
0 410 84
0 411 30
0 412 42
0 413 10
0 414 83
0 415 90
0 416 18
0 417 46
0 418 37
0 420 100
0 421 79
0 422 34
0 423 67
0 424 99
0 425 88
0 426 43
0 427 88
0 428 97
0 429 69
0 430 69
0 431 68
0 433 45
0 434 79
0 435 10
0 436 26
0 437 53
0 438 49
0 439 20
0 440 2
0 441 43
0 442 10
0 443 91
0 445 94
0 446 10
0 448 70
0 449 85
0 450 77
0 452 98
0 453 67
0 455 33
0 456 53
0 457 28
0 458 98
0 459 25
0 460 9
0 461 27
0 462 22
0 463 8
0 464 61
0 465 13
0 466 90
0 467 45
0 468 66
0 470 89
0 471 70
0 472 30
0 473 93
0 474 97
0 475 5
0 476 3
0 477 65
0 478 21
0 479 56
0 480 65
0 481 2
0 482 34
0 483 84
0 484 19
0 485 31
0 486 83
0 487 25
0 488 5
0 489 10
0 490 76
0 491 24
0 492 43
0 493 51
0 494 13
0 495 68
0 496 56
0 497 92
0 498 69
0 499 33
0 500 77
0 501 21
0 503 51
0 504 44
0 505 72
0 506 10
0 507 28
0 508 76
0 510 62
0 512 6
0 513 89
0 515 86
0 516 48
0 517 72
0 518 56
0 519 46
0 520 20
0 521 78
0 522 58
0 523 79
0 524 93
0 525 4
0 526 52
0 527 72
0 528 9
0 529 38
0 530 21
0 531 35
0 532 44
0 533 88
0 534 70
0 535 42
0 536 35
0 537 89
0 538 79
0 539 61
0 540 22
0 541 32
0 542 32
0 543 19
0 544 66
0 545 15
0 547 87
0 548 95
0 550 9
0 551 24
0 553 55
0 554 52
0 555 41
0 556 89
0 557 38
0 558 83
0 559 61
0 560 79
0 561 77
0 562 91
0 563 91
0 564 78
0 565 63
0 566 70
0 567 79
0 568 83
0 569 6
0 570 90
0 571 6
0 573 37
0 574 60
0 575 72
0 576 63
0 577 18
0 578 5
0 580 64
0 581 39
0 582 39
0 583 6
0 584 65
0 585 3
0 586 33
0 587 85
0 588 83
0 589 35
0 590 72
0 591 11
0 592 24
0 593 55
0 594 93
0 595 6
0 596 65
0 597 36
0 598 38
0 600 5
0 601 33
0 602 59
0 603 83
0 604 96
0 605 88
0 606 55
0 607 65
0 608 5
0 609 19
0 610 22
0 611 35
0 612 99
0 613 92
0 614 43
0 615 9
0 616 89
0 617 21
0 618 44
0 619 79
0 620 17
0 621 27
0 622 15
0 623 32
0 624 43
0 625 42
0 626 5
0 628 86
0 630 41
0 631 9
0 632 75
0 633 55
0 634 70
0 635 49
0 636 30
0 637 12
0 638 100
0 639 80
0 640 36
0 641 77
0 642 94
0 643 50
0 644 24
0 645 69
0 646 18
0 647 23
0 648 82
0 649 10
0 650 9
0 651 40
0 652 87
0 653 17
0 654 68
0 655 24
0 656 98
0 657 11
0 658 20
0 659 65
0 660 48
0 661 88
0 662 2
0 663 59
0 664 54
0 665 22
0 667 27
0 668 6
0 669 19
0 671 98
0 672 72
0 673 33
0 674 8
0 675 82
0 676 65
0 677 14
0 678 27
0 679 73
0 680 51
0 681 77
0 682 28
0 684 17
0 685 97
0 686 84
0 687 82
0 688 18
0 689 78
0 690 65
0 691 90
0 692 70
0 694 62
0 695 7
0 696 97
0 697 61
0 698 99
0 700 69
0 701 18
0 703 92
0 704 19
0 705 65
0 706 25
0 707 50
0 708 64
0 709 64
0 710 55
0 712 32
0 713 68
0 714 2
0 716 99
0 718 62
0 719 33
0 720 42
0 721 86
0 724 34
0 726 41
0 727 2
0 728 53
0 729 12
0 730 99
0 731 40
0 732 22
0 733 20
0 734 98
0 735 63
0 736 54
0 737 34
0 738 66
0 739 71
0 741 78
0 742 79
0 744 86
0 745 58
0 746 87
0 747 26
0 748 90
0 749 81
0 750 88
0 751 11
0 752 30
0 753 88
0 754 68
0 755 87
0 756 33
0 757 64
0 758 68
0 759 57
0 760 76
0 761 38
0 762 46
0 763 49
0 764 57
0 765 90
0 766 7
0 768 45
0 769 39
0 770 21
0 771 77
0 772 84
0 773 82
0 774 55
0 775 80
0 776 52
0 777 66
0 778 53
0 779 91
0 780 15
0 781 27
0 783 25
0 785 52
0 786 64
0 788 67
0 789 60
0 790 16
0 791 36
0 792 75
0 793 26
0 794 11
0 795 20
0 796 83
0 797 99
0 798 47
0 799 30
0 800 90
0 801 1
0 802 7
0 803 97
0 804 49
0 805 81
0 806 16
0 807 37
0 808 78
0 809 44
0 810 88
0 811 2
0 812 80
0 813 96
0 814 25
0 816 76
0 817 21
0 818 7
0 819 96
0 820 27
0 821 35
0 823 4
0 824 20
0 826 84
0 827 50
0 828 92
0 829 10
0 830 42
0 831 91
0 832 42
0 833 59
0 834 77
0 835 21
0 836 57
0 837 56
0 838 75
0 839 1
0 840 13
0 841 87
0 842 3
0 843 80
0 844 90
0 845 54
0 846 95
0 848 8
0 849 98
0 850 2
0 851 2
0 852 44
0 853 51
0 854 7
0 857 91
0 858 98
0 859 9
0 860 50
0 861 7
0 862 90
0 863 76
0 864 97
0 865 98
0 866 77
0 867 90
0 868 12
0 869 11
0 870 10
0 871 51
0 872 42
0 873 34
0 874 57
0 875 62
0 876 81
0 877 27
0 878 66
0 879 52
0 880 96
0 881 36
0 882 16
0 883 68
0 884 34
0 885 42
0 886 8
0 887 58
0 888 17
0 889 75
0 890 85
0 892 18
0 893 65
0 894 29
0 895 96
0 896 87
0 897 94
0 898 29
0 899 49
0 901 42
0 902 41
0 903 82
0 904 6
0 905 27
0 906 77
0 907 4
0 908 33
0 910 35
0 912 35
0 913 27
0 914 28
0 915 84
0 916 32
0 917 4
0 918 99
0 919 28
0 920 30
0 921 25
0 922 90
0 923 89
0 924 63
0 925 78
0 926 16
0 927 14
0 928 51
0 929 50
0 930 9
0 931 5
0 932 100
0 933 46
0 934 52
0 935 91
0 937 37
0 938 37
0 939 54
0 940 94
0 941 38
0 943 99
0 944 30
0 945 52
0 946 96
0 947 73
0 948 63
0 949 2
0 950 79
0 951 90
0 952 54
0 953 12
0 954 32
0 955 50
0 956 7
0 958 40
0 959 40
0 960 49
0 961 6
0 962 5
0 964 15
0 965 44
0 966 87
0 967 64
0 968 84
0 969 81
0 970 71
0 971 32
0 972 64
0 973 36
0 974 46
0 975 37
0 977 30
0 978 27
0 979 39
0 980 22
0 981 96
0 982 18
0 983 86
0 984 65
0 985 39
0 986 90
0 987 34
0 988 61
0 989 59
0 990 11
0 991 78
0 992 42
0 993 36
0 994 86
0 995 11
0 996 100
0 997 100
0 998 67
0 999 62
0 1000 14
0 1001 14
0 1002 48
0 1004 70
0 1005 12
0 1006 60
0 1008 49
0 1009 73
0 1010 53
0 1011 79
0 1013 34
0 1014 79
0 1016 81
0 1017 6
0 1018 45
0 1019 15
0 1020 65
0 1021 69
0 1022 43
0 1023 1
0 1024 30
0 1026 81
0 1027 40
0 1028 23
0 1029 18
0 1031 36
0 1032 2
0 1033 7
0 1034 25
0 1035 45
0 1036 20
0 1037 26
0 1038 97
0 1039 74
0 1040 22
0 1041 19
0 1042 83
0 1043 74
0 1044 45
0 1045 8
0 1046 54
0 1047 31
0 1049 70
0 1050 47
0 1051 73
0 1052 33
0 1053 56
0 1054 10
0 1055 35
0 1056 49
0 1057 61
0 1058 37
0 1059 21
0 1060 36
0 1061 6
0 1062 78
0 1063 14
0 1064 39
0 1066 41
0 1067 43
0 1068 78
0 1069 67
0 1070 13
0 1071 3
0 1072 96
0 1073 93
0 1074 78
0 1075 37
0 1076 51
0 1078 57
0 1079 36
0 1080 68
0 1081 91
0 1082 50
0 1083 8
0 1084 4
0 1085 19
0 1087 49
0 1088 2
0 1089 51
0 1090 44
0 1091 69
0 1092 76
0 1093 87
0 1094 19
0 1096 22
0 1097 36
0 1099 34
0 1100 49
0 1101 87
0 1102 97
0 1103 9
0 1104 40
0 1105 53
0 1107 25
0 1108 25
0 1109 24
0 1110 45
0 1111 35
0 1114 30
0 1115 51
0 1116 43
0 1117 3
0 1118 75
0 1120 78
0 1121 30
0 1122 52
0 1123 13
0 1124 6
0 1125 58
0 1126 52
0 1127 73
0 1128 16
0 1130 52
0 1131 37
0 1132 48
0 1133 39
0 1134 52
0 1135 52
0 1136 82
0 1137 62
0 1138 48
0 1139 43
0 1140 67
0 1141 49
0 1142 78
0 1143 55
0 1144 79
0 1145 26
0 1146 17
0 1147 58
0 1148 37
0 1149 3
0 1150 33
0 1151 9
0 1152 84
0 1153 33
0 1154 69
0 1155 23
0 1156 100
0 1157 24
0 1158 77
0 1159 44
0 1160 5
0 1161 40
0 1162 54
0 1163 75
0 1164 56
0 1165 67
0 1166 83
0 1167 42
0 1168 5
0 1169 48
0 1170 67
0 1171 56
0 1172 90
0 1173 29
0 1174 25
0 1175 45
0 1176 44
0 1179 60
0 1180 82
0 1182 7
0 1183 31
0 1184 30
0 1185 29
0 1186 65
0 1187 19
0 1188 7
0 1189 81
0 1190 75
0 1191 64
0 1192 68
0 1193 18
0 1194 84
0 1195 8
0 1196 2
0 1197 23
0 1198 9
0 1199 23
1 0 82
1 2 46
1 3 72
1 4 94
1 5 69
1 6 7
1 7 70
1 8 84
1 9 7
1 10 39
1 11 1
1 12 38
1 13 20
1 14 10
1 15 30
1 17 44
1 19 57
1 20 34
1 21 47
1 22 27
1 23 44
1 24 13
1 25 70
1 26 5
1 27 70
1 28 38
1 29 83
1 31 11
1 32 59
1 33 77
1 34 16
1 35 91
1 36 47
1 37 31
1 38 58
1 39 95
1 40 68
1 41 70
1 42 57
1 43 10
1 44 99
1 45 77
1 46 93
1 47 22
1 48 49
1 49 9
1 51 33
1 52 75
1 53 36
1 54 36
1 55 68
1 56 23
1 57 38
1 58 89
1 59 22
1 60 10
1 61 12
1 62 47
1 63 14
1 64 6
1 65 53
1 66 2
1 67 82
1 68 87
1 69 67
1 70 19
1 71 93
1 72 56
1 73 50
1 74 81
1 75 89
1 76 16
1 77 18
1 78 88
1 79 61
1 80 35
1 81 22
1 82 9
1 83 67
1 84 18
1 85 59
1 86 45
1 87 24
1 88 21
1 89 79
1 91 77
1 92 41
1 93 34
1 96 87
1 97 33
1 98 15
1 99 30
1 100 10
1 101 91
1 102 47
1 103 15
1 104 48
1 105 3
1 106 93
1 107 64
1 108 38
1 109 84
1 110 40
1 111 46
1 112 39
1 113 81
1 114 87
1 115 38
1 116 77
1 117 54
1 118 20
1 121 62
1 122 3
1 123 89
1 124 8
1 125 76
1 126 87
1 127 85
1 128 51
1 129 17
1 130 20
1 131 59
1 132 95
1 133 50
1 134 37
1 135 54
1 136 92
1 137 87
1 138 33
1 139 51
1 140 4
1 141 69
1 142 100
1 143 53
1 145 29
1 146 85
1 147 45
1 149 11
1 150 13
1 151 65
1 152 29
1 153 40
1 154 33
1 155 51
1 156 52
1 157 61
1 159 80
1 160 8
1 161 68
1 162 13
1 163 27
1 164 33
1 166 31
1 167 23
1 168 98
1 170 43
1 171 2
1 172 78
1 173 29
1 174 74
1 175 43
1 176 93
1 177 63
1 178 46
1 179 1
1 180 58
1 181 52
1 182 90
1 183 94
1 184 59
1 186 81
1 187 86
1 188 32
1 189 34
1 192 11
1 193 70
1 194 11
1 195 100
1 196 67
1 197 22
1 198 79
1 199 83
1 200 91
1 201 13
1 202 93
1 203 59
1 204 35
1 205 14
1 206 55
1 207 1
1 208 71
1 210 23
1 211 24
1 212 49
1 213 70
1 214 33
1 215 91
1 216 99
1 217 1
1 218 34
1 219 48
1 221 31
1 222 65
1 223 13
1 224 52
1 225 92
1 226 68
1 227 23
1 228 8
1 229 58
1 230 5
1 231 92
1 232 79
1 233 12
1 235 48
1 236 23
1 237 64
1 238 89
1 239 31
1 240 22
1 241 61
1 242 33
1 243 70
1 245 48
1 247 1
1 248 1
1 249 29
1 250 43
1 252 5
1 253 47
1 254 69
1 255 65
1 256 65
1 257 90
1 258 42
1 259 66
1 260 23
1 261 78
1 262 72
1 263 59
1 265 13
1 266 15
1 267 94
1 269 64
1 270 99
1 271 28
1 272 74
1 273 82
1 274 43
1 275 61
1 276 63
1 277 40
1 278 78
1 279 61
1 280 47
1 282 21
1 283 12
1 284 1
1 285 28
1 286 60
1 287 54
1 288 43
1 289 4
1 290 71
1 291 63
1 292 22
1 293 13
1 294 43
1 295 54
1 296 41
1 297 83
1 298 44
1 299 56
1 300 7
1 301 79
1 302 96
1 303 59
1 304 67
1 305 99
1 306 82
1 307 6
1 308 52
1 309 12
1 310 47
1 311 60
1 312 37
1 313 1
1 314 78
1 315 25
1 316 51
1 317 88
1 318 76
1 319 18
1 320 17
1 322 29
1 323 25
1 324 30
1 325 3
1 326 71
1 327 51
1 328 43
1 330 77
1 332 29
1 333 43
1 334 53
1 335 96
1 336 11
1 337 95
1 338 87
1 339 65
1 341 53
1 342 100
1 343 90
1 344 60
1 345 53
1 346 30
1 347 77
1 348 56
1 349 80
1 350 7
1 352 28
1 353 5
1 354 56
1 355 76
1 356 65
1 357 50
1 358 94
1 359 54
1 360 99
1 361 56
1 362 86
1 364 87
1 365 32
1 366 91
1 367 11
1 368 37
1 369 38
1 370 29
1 371 6
1 372 88
1 374 64
1 375 96
1 376 89
1 377 17
1 378 31
1 379 67
1 380 2
1 382 90
1 383 90
1 384 52
1 386 88
1 387 93
1 388 80
1 389 76
1 390 44
1 391 86
1 392 26
1 393 29
1 394 23
1 395 4
1 396 29
1 397 44
1 398 42
1 399 80
1 400 52
1 401 2
1 403 84
1 404 17
1 405 33
1 406 46
1 407 100
1 408 76
1 409 30
1 410 95
1 411 54
1 412 60
1 414 56
1 415 79
1 416 64
1 417 86
1 418 49
1 419 16
1 420 4
1 421 80
1 422 89
1 423 30
1 425 91
1 426 65
1 427 95
1 428 35
1 429 74
1 430 8
1 431 93
1 432 34
1 433 65
1 434 89
1 435 100
1 436 50
1 437 75
1 438 55
1 439 7
1 440 10
1 441 38
1 442 90
1 443 86
1 444 86
1 445 97
1 446 100
1 447 19
1 448 66
1 449 10
1 450 84
1 451 9
1 452 85
1 453 16
1 454 38
1 455 20
1 456 24
1 457 75
1 458 63
1 460 58
1 461 40
1 462 78
1 463 4
1 464 9
1 465 14
1 466 34
1 467 75
1 468 1
1 469 56
1 471 4
1 472 76
1 473 26
1 474 26
1 475 73
1 476 16
1 477 15
1 478 20
1 479 17
1 481 43
1 482 36
1 483 23
1 484 30
1 485 67
1 486 60
1 487 5
1 488 6
1 489 24
1 490 49
1 491 82
1 492 21
1 493 2
1 494 61
1 495 89
1 496 33
1 497 26
1 498 10
1 499 4
1 500 50
1 501 9
1 502 98
1 503 62
1 504 30
1 505 41
1 507 10
1 508 41
1 509 17
1 510 47
1 511 72
1 512 87
1 513 17
1 514 32
1 515 10
1 516 95
1 517 75
1 518 15
1 519 23
1 520 84
1 522 1
1 523 42
1 524 37
1 525 48
1 526 39
1 527 28
1 528 47
1 529 4
1 530 24
1 531 18
1 533 65
1 534 39
1 535 57
1 538 69
1 539 6
1 540 58
1 541 82
1 542 24
1 543 80
1 544 35
1 545 48
1 546 86
1 547 39
1 548 19
1 550 22
1 551 26
1 553 96
1 554 48
1 555 77
1 556 54
1 557 10
1 558 63
1 559 60
1 561 32
1 562 69
1 563 81
1 564 6
1 565 17
1 567 43
1 568 57
1 569 32
1 571 31
1 572 4
1 573 85
1 574 91
1 575 100
1 576 14
1 577 88
1 578 88
1 579 29
1 580 59
1 582 6
1 583 2
1 584 68
1 585 36
1 586 36
1 587 94
1 588 37
1 589 50
1 590 60
1 591 62
1 592 73
1 593 11
1 596 88
1 597 27
1 598 47
1 599 71
1 600 30
1 602 94
1 603 24
1 604 6
1 606 40
1 607 46
1 608 82
1 609 67
1 611 69
1 612 2
1 613 67
1 614 75
1 615 8
1 616 2
1 617 69
1 620 3
1 621 2
1 622 52
1 623 9
1 624 40
1 625 50
1 626 62
1 627 75
1 628 63
1 629 42
1 630 88
1 631 80
1 632 98
1 633 11
1 634 32
1 636 59
1 637 6
1 638 28
1 639 93
1 640 61
1 641 69
1 643 42
1 644 62
1 645 3
1 646 73
1 647 56
1 648 69
1 649 33
1 650 43
1 651 63
1 652 89
1 653 88
1 654 73
1 655 98
1 656 22
1 657 81
1 658 92
1 659 16
1 660 27
1 661 27
1 662 8
1 664 66
1 665 48
1 666 27
1 667 56
1 668 36
1 670 13
1 671 65
1 672 35
1 673 91
1 674 17
1 675 16
1 676 51
1 677 37
1 678 41
1 679 73
1 680 2
1 681 7
1 682 98
1 683 99
1 684 52
1 685 40
1 686 41
1 687 39
1 688 75
1 689 43
1 690 90
1 691 76
1 692 96
1 693 44
1 694 14
1 695 57
1 697 35
1 698 96
1 700 32
1 701 1
1 702 66
1 703 20
1 704 57
1 705 41
1 706 45
1 707 76
1 708 83
1 710 20
1 711 85
1 712 44
1 713 42
1 714 15
1 716 27
1 717 58
1 718 23
1 719 97
1 720 69
1 721 1
1 722 16
1 723 78
1 724 10
1 725 72
1 727 85
1 728 47
1 729 9
1 731 97
1 732 2
1 733 71
1 734 43
1 736 22
1 738 3
1 739 37
1 741 95
1 743 1
1 744 58
1 745 47
1 746 51
1 747 11
1 748 83
1 749 46
1 750 93
1 751 9
1 752 42
1 753 55
1 754 12
1 755 15
1 756 56
1 757 68
1 758 31
1 759 77
1 760 5
1 761 32
1 763 46
1 764 14
1 765 92
1 768 28
1 769 89
1 771 18
1 773 43
1 774 63
1 775 79
1 776 59
1 777 39
1 778 35
1 779 90
1 780 89
1 781 56
1 783 42
1 784 9
1 785 68
1 786 77
1 787 91
1 788 75
1 789 47
1 790 95
1 791 32
1 792 74
1 793 83
1 794 13
1 795 64
1 796 21
1 797 89
1 798 45
1 799 86
1 800 72
1 801 11
1 802 96
1 803 50
1 804 2
1 805 25
1 806 16
1 807 76
1 808 28
1 809 99
1 810 66
1 811 58
1 812 51
1 813 67
1 814 6
1 815 42
1 816 43
1 817 71
1 818 3
1 819 80
1 821 4
1 822 56
1 823 60
1 824 19
1 825 22
1 826 99
1 827 74
1 828 96
1 829 89
1 830 86
1 831 53
1 832 5
1 834 56
1 836 53
1 838 38
1 840 24
1 841 54
1 842 39
1 843 61
1 844 62
1 845 72
1 846 28
1 847 8
1 849 14
1 850 43
1 851 31
1 852 85
1 853 74
1 854 5
1 855 35
1 856 40
1 857 63
1 858 37
1 859 22
1 860 44
1 863 27
1 864 6
1 865 70
1 867 19
1 868 6
1 869 95
1 870 43
1 871 72
1 873 54
1 874 54
1 875 57
1 876 78
1 877 34
1 878 7
1 879 84
1 880 11
1 881 3
1 883 52
1 884 75
1 885 40
1 886 97
1 887 64
1 888 93
1 889 18
1 890 96
1 891 51
1 892 9
1 893 94
1 894 22
1 895 70
1 896 87
1 897 55
1 898 47
1 899 24
1 900 60
1 901 47
1 902 19
1 903 63
1 904 2
1 905 3
1 906 39
1 907 58
1 908 82
1 910 59
1 911 33
1 912 97
1 913 5
1 914 81
1 915 70
1 916 97
1 917 4
1 918 90
1 919 37
1 920 75
1 921 28
1 922 81
1 923 61
1 924 91
1 925 49
1 928 7
1 929 73
1 930 76
1 931 69
1 932 53
1 933 68
1 934 32
1 935 87
1 936 68
1 937 76
1 938 74
1 940 14
1 941 12
1 942 63
1 943 47
1 944 47
1 945 11
1 946 12
1 948 45
1 949 8
1 950 51
1 951 80
1 952 97
1 953 86
1 954 65
1 955 48
1 956 24
1 957 29
1 959 99
1 960 4
1 961 45
1 962 3
1 963 54
1 964 9
1 965 92
1 966 28
1 967 1
1 968 8
1 969 67
1 970 5
1 971 13
1 972 24
1 973 98
1 974 98
1 977 15
1 978 82
1 979 10
1 980 89
1 981 44
1 982 2
1 983 2
1 984 68
1 985 37
1 986 17
1 987 1
1 988 45
1 989 31
1 990 50
1 991 61
1 993 8
1 994 72
1 995 39
1 996 49
1 997 50
1 998 35
1 999 94
1 1001 51
1 1002 94
1 1003 87
1 1005 86
1 1006 2
1 1007 86
1 1008 94
1 1009 62
1 1010 15
1 1011 90
1 1012 34
1 1014 55
1 1015 59
1 1016 54
1 1018 88
1 1019 45
1 1020 91
1 1021 67
1 1022 82
1 1023 23
1 1024 7
1 1025 91
1 1026 56
1 1027 12
1 1028 74
1 1030 41
1 1031 27
1 1032 8
1 1033 45
1 1034 12
1 1035 85
1 1036 17
1 1038 88
1 1039 1
1 1041 95
1 1042 84
1 1043 86
1 1046 7
1 1047 66
1 1048 11
1 1049 77
1 1050 26
1 1051 40
1 1052 13
1 1053 8
1 1054 54
1 1055 38
1 1056 93
1 1057 6
1 1058 94
1 1059 24
1 1060 55
1 1061 92
1 1062 14
1 1063 74
1 1064 73
1 1065 61
1 1067 36
1 1068 88
1 1070 86
1 1072 37
1 1073 44
1 1074 57
1 1075 22
1 1076 42
1 1077 26
1 1078 23
1 1079 88
1 1080 54
1 1081 35
1 1082 9
1 1083 16
1 1084 42
1 1085 98
1 1086 72
1 1087 56
1 1088 62
1 1089 70
1 1090 68
1 1091 6
1 1092 72
1 1093 7
1 1095 16
1 1096 81
1 1098 83
1 1099 42
1 1100 59
1 1101 50
1 1102 44
1 1103 73
1 1104 23
1 1105 84
1 1106 47
1 1107 13
1 1108 3
1 1110 32
1 1111 62
1 1112 34
1 1113 18
1 1115 6
1 1116 78
1 1117 46
1 1118 38
1 1119 12
1 1120 47
1 1121 30
1 1122 54
1 1123 18
1 1124 76
1 1125 51
1 1126 33
1 1127 90
1 1128 76
1 1129 62
1 1130 16
1 1131 38
1 1132 85
1 1133 21
1 1134 55
1 1135 68
1 1136 65
1 1137 93
1 1138 65
1 1139 50
1 1141 76
1 1142 20
1 1143 9
1 1144 46
1 1145 62
1 1148 14
1 1150 93
1 1151 27
1 1152 13
1 1153 22
1 1156 50
1 1159 20
1 1160 92
1 1163 45
1 1164 28
1 1165 11
1 1166 15
1 1167 40
1 1168 39
1 1169 80
1 1170 80
1 1171 20
1 1172 63
1 1173 50
1 1174 48
1 1175 21
1 1176 43
1 1177 33
1 1178 1
1 1180 2
1 1181 99
1 1182 37
1 1183 33
1 1184 90
1 1185 81
1 1186 59
1 1187 24
1 1188 15
1 1189 36
1 1191 25
1 1192 14
1 1193 69
1 1194 25
1 1196 24
1 1197 43
1 1198 6
1 1199 31
2 0 40
2 1 42
2 3 5
2 4 99
2 6 54
2 7 13
2 8 40
2 9 72
2 10 57
2 11 62
2 12 2
2 14 89
2 15 21
2 16 19
2 17 78
2 18 11
2 19 61
2 21 89
2 22 68
2 23 85
2 24 77
2 25 35
2 26 9
2 27 5
2 28 80
2 29 72
2 30 16
2 31 72
2 33 58
2 34 35
2 36 100
2 37 75
2 38 25
2 39 63
2 40 38
2 42 87
2 43 68
2 44 9
2 45 47
2 46 76
2 47 88
2 48 2
2 49 38
2 50 70
2 51 67
2 52 65
2 53 70
2 54 12
2 55 49
2 56 19
2 57 92
2 58 18
2 59 46
2 60 70
2 61 91
2 62 31
2 63 43
2 64 2
2 65 54
2 66 8
2 67 88
2 68 81
2 69 48
2 70 8
2 71 98
2 72 41
2 73 62
2 74 86
2 75 33
2 76 71
2 77 68
2 79 36
2 80 88
2 81 16
2 82 86
2 83 96
2 84 44
2 85 49
2 86 23
2 87 83
2 88 20
2 89 7
2 90 8
2 92 77
2 93 37
2 94 56
2 95 45
2 96 42
2 97 5
2 98 61
2 100 22
2 103 93
2 104 74
2 105 61
2 106 88
2 107 85
2 109 32
2 110 93
2 111 8
2 112 59
2 113 16
2 114 94
2 115 80
2 116 38
2 117 4
2 118 32
